"Name","CtrlIndex","Method","Class","Superclass","Parameters"
"requestSnsPayment","0x43f","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/eb, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/eb>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""package"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""bankType"":""String"",""StartTime"":""Long"",""BucketSrc"":""Long"",""nonceStr"":""String"",""GroupId"":""Int"",""timeStamp"":""String"",""ExptCheckSum"":""String"",""paySign"":""String"",""bindSerial"":""String"",""ExptType"":""Int"",""paymentDeskModalTitle"":""String"",""signType"":""String"",""partnerId"":""String"",""prepayId"":""String"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String""}"
"captureScreen","0xfa","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/f4, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/g4>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"chooseImage","0x1d","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/media/b2, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/media/b2>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""sizeType"":""String"",""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""count"":""String"",""BucketSrc"":""Long"",""StartTime"":""Long"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""sourceType"":""JSONArray"",""ExptType"":""Int"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String""}"
"setClipboardData","0xa8","< Application, Lmu0/j0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/ub>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""data"":""String""}"
"getRegionData","0x118","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/picker/k, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/picker/k>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"getLocation","0x25","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/e0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"authorize","0x36","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/auth/o0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/auth/s0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"roamApiChannel","0x4c4","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/jb, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/jb>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"getStorageInfo","0x71","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/storage/s, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/storage/m>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"getRecentUsageList","0x355","< Application, Lfu0/h, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lfu0/h>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"callbackDataToNative","0x479","< Application, Llt0/f, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Llt0/f>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"showPickerView","0x60","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/picker/a, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/picker/b0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""headerText"":""String"",""array"":""JSONArray""}"
"setStorage","0x10","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/storage/j0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/storage/j0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""data"":""String"",""dataType"":""String"",""key"":""String""}"
"requestOfflineUserBindQuery","0x39d","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/b8, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/b8>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""timeStamp"":""String"",""package"":""String"",""paySign"":""String"",""signType"":""String"",""nonceStr"":""String""}"
"cryptoOperate","0x504","< Application, Lvs0/p, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lvs0/y>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""id"":""Int"",""type"":""String""}"
"fs_rename","0x18d","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/file/h, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/file/p1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"openChannelsActivity","0x3ca","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/channels/m, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/channels/l>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"requestPersonalPay","0x3d0","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/pay/i1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/i1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""out_prepay_id"":""String"",""BucketSrc"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"NFCGetHistoricalBytes","0x34a","< Application, Lst0/e, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lst0/p>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"setAppSnapshotStrategy","0x529","< Application, Lku0/u, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lku0/u>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"openMapApp","0x386","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/n0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"addCard","0x3a","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/v1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/v1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""cardList"":""String"",""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"insertMagicBrushFrame","0x4fc","< Application, Lgx0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lgx0/b>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""biz"":""Int"",""envVersion"":""String"",""extraData"":""String"",""appId"":""String"",""fsPath"":""String"",""position"":""JSONObject"",""appPath"":""String""}"
"operateBackgroundAudio","0xa1","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/audio/g0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/j0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"showSalesDrivingMenu","0x3eb","< Application, Liu0/a, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Liu0/a>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"openBluetoothAdapter","0xad","< Application, Lds0/t, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bluetooth/w>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"recordOperateUserDataInWa","0x440","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/ya, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/ya>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"operateTingAudio","0x527","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/audio/j1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/j1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"NFCConnect","0x32c","< Application, Lst0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lst0/l>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"stopBeaconDiscovery","0xde","< Application, Ldt0/n, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Ldt0/n>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"setMapCenterOffset","0x2b2","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/u1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""mapId"":""Int""}"
"removeMapArc","0xfffffffe","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/o1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""mapId"":""Int"",""id"":""Int""}"
"openChannelsUserProfile","0x3c9","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/channels/m, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/channels/mbjsapi/h>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"enableLocationUpdate","0x154","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/q>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"removeXWebLivePusher","0x236","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lfw0/f>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"setFileSpaceStatistics","0x490","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/file/w1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/file/w1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""enable"":""Boolean""}"
"openAddress","0x3e","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/g8, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/j8>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"uploadWeRunData","0x143","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/id, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/id>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""step"":""Int""}"
"updateMapGroundOverlay","0x37b","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/d2>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""mapId"":""Int""}"
"deleteWeAppNewTipsInfo","0x488","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/w4, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/w4>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""pathKey"":""String""}"
"requestAuthUserAutoFillData","0xd0","< Application, Lyr0/u0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lyr0/u0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""authGroupList"":""JSONArray"",""fields"":""JSONArray"",""wording"":""String""}"
"updateXWebVoIPView","0x3a7","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lov0/b>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"stopWifi","0x13b","< Application, Ltv0/n, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Ltv0/n>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"getVideoInfo","0x2dc","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/media/d5, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/media/d5>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""src"":""String""}"
"getBLEDeviceServices","0xb6","< Application, Lds0/j, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lds0/j>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptId"":""Int"",""ExptSequence"":""Int"",""deviceId"":""String"",""Key"":""String"",""GroupId"":""Int""}"
"setKeyboardValue","0x4d","< Application, Let0/n, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Let0/n>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"addPhoneCalendar","0x390","< Application, Lns0/a, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lns0/a>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"stopPullDownRefresh","0xc","< Application, Lzt0/u, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzt0/w1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"NFCTransceive","0x318","< Application, Lst0/w, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lst0/w>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"showActionSheet","0x6b","< Application, Lcu0/h, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcu0/h>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""itemList"":""String""}"
"startFacialRecognitionVerify","0xd4","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/bio/face/d, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bio/face/k>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""checkAliveType"":""Int"",""requestVerifyPreInfo"":""String""}"
"openUserProfile","0x22f","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/profile/e, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/profile/e>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""profileReportInfo"":""String"",""ExptType"":""Int"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""username"":""String""}"
"adOperateWXData","0x36a","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/auth/r0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/auth/r0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""appendDeviceInfo"":""Boolean""}"
"reserveChannelsLive","0x412","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/channels/m, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/channels/g0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"closeBluetoothAdapter","0xae","< Application, Lds0/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lds0/c>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"deleteFinderDataItem","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/finder/e, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/finder/e>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"stopBLEPeripheralAdvertising","0x2d6","< Application, Les0/s, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Les0/s>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"requestPayment","0x39","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/pay/e1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/e1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"launchMiniProgram","0xa6","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/miniprogram_navigator/l, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/miniprogram_navigator/j>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""fromBusinessUsername"":""String"",""Val"":""String"",""WsRequestDomain"":""JSONArray"",""checkSumMd5"":""String"",""entrance_module"":""String"",""FlagshipSetting"":""JSONObject"",""downloadURL"":""String"",""client_js_ext_info"":""String"",""BucketSrc"":""Long"",""contexts"":""JSONArray"",""package_type"":""Int"",""UploadDomain"":""JSONArray"",""second"":""String"",""UDPDomain"":""JSONArray"",""NewSetting"":""JSONObject"",""auto_update"":""Boolean"",""Appid"":""String"",""appId"":""String"",""semver"":""String"",""Network"":""JSONObject"",""HeaderBlackList"":""JSONArray"",""ExptId"":""Int"",""VersionMD5"":""String"",""black_style"":""JSONObject"",""icon_green"":""JSONObject"",""custom_version"":""String"",""white_style"":""JSONObject"",""inner_version"":""Int"",""EntranceModule"":""String"",""halfPage"":""JSONObject"",""StartTime"":""Long"",""version"":""Int"",""navigation_bar_text_color"":""String"",""prefix_path"":""String"",""loading_image_info"":""JSONObject"",""icon_big"":""JSONObject"",""icon_light"":""JSONObject"",""device_orientation"":""String"",""progressbar_color"":""String"",""preSceneNote"":""String"",""ExptType"":""Int"",""firstPageNavigationStyle"":""String"",""page"":""JSONObject"",""SyncVersionSetting"":""JSONObject"",""Key"":""String"",""RunningFlag"":""Long"",""plugin_id"":""String"",""separated_plugin_list"":"""",""extoptions"":""String"",""code_size"":""Int"",""dev_key"":""Long"",""MigrateInfo"":""JSONObject"",""renderer"":""String"",""EndTime"":""Long"",""version_desc"":""String"",""HeaderWhiteList"":""JSONArray"",""SvrType"":""Int"",""RunningFlagInfo"":""JSONObject"",""AppOpenForbiddenUrl"":""String"",""TCPDomain"":""JSONArray"",""widget_list"":""JSONArray"",""PrefetchDNSDomain"":""JSONArray"",""PackageManager"":""JSONObject"",""module_list"":""String"",""isTransparentBackgroundSupport"":""String"",""NewCategories"":""JSONArray"",""wxapkg_md5"":""String"",""alias"":""JSONArray"",""SyncLaunchSceneList"":""JSONArray"",""HTTPHeaderReferer"":""String"",""DownloadDomain"":""JSONArray"",""without_lib_md5"":""String"",""PreDownloadUserNameBlackList"":""JSONArray"",""UsePackageConfirmSubDescScopeList"":""JSONArray"",""SubContextImgDomain"":""JSONArray"",""icon_dark"":""JSONObject"",""OriginalRedirectUrl"":""String"",""fake_native_loading_style_info"":""JSONObject"",""url"":""String"",""GroupId"":""Int"",""icon_gray"":""JSONObject"",""envVersion"":""String"",""background_color"":""String"",""ExptCheckSum"":""String"",""RequestDomain"":""JSONArray"",""CDNBaseURL"":""String"",""target_appid"":""String"",""ExptSequence"":""Int"",""HTTPSetting"":""JSONObject"",""RelievedBuySetting"":""JSONObject"",""first"":""String"",""username"":""String"",""md5"":""String"",""AgeAppropriateIcon"":""JSONObject""}"
"batchSetStorage","0x46f","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/storage/e, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/storage/e>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""kvList"":""JSONArray"",""data"":""String"",""dataType"":""String"",""key"":""String"",""storageId"":""Int""}"
"launchApplication","0x1ab","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/x6, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/m7>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""operateDirectly"":""String"",""sourceInfo"":""String"",""alertType"":""String"",""parameter"":""String"",""installSchemeUrl"":""String"",""appId"":""String"",""schemeUrl"":""String"",""bizInfo"":""String"",""taskName"":""String"",""packageName"":""String"",""fileMd5"":""String"",""extInfo"":""String""}"
"cryptoGenerateKey","0x502","< Application, Lvs0/p, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lvs0/t>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""blockModes"":""JSONArray"",""algorithm"":""String""}"
"setNavigationBarTitle","0x8","< Application, Lzt0/z0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzt0/z0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""title"":""String""}"
"exitGameLive","0x406","< Application, Lat0/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lat0/c>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"removeXWebCamera","0x328","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lyv0/g>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""cameraId"":""Int""}"
